parent_chembl_id,parent_name,parent_smiles,fragment_smiles,fragment_clean,n_atoms
CHEMBL2103741,LEVOTHYROXINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.[Na+],[8*]C[C@H](N)C(=O)[O-],[H]C[C@H](N)C(=O)[O-],6
CHEMBL2103741,LEVOTHYROXINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.[Na+],[16*]c1cc(I)c(O)c(I)c1,[H]c1cc(I)c(O)c(I)c1,9
CHEMBL2103741,LEVOTHYROXINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].O.[Na+],[16*]c1cc(I)c([16*])c(I)c1,[H]c1cc(I)c([H])c(I)c1,8
CHEMBL2103743,TOFACITINIB CITRATE,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,[14*]c1ncnc2[nH]ccc12,[H]c1ncnc2[nH]ccc12,9
CHEMBL2103743,TOFACITINIB CITRATE,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,[1*]C(=O)CC#N,[H]C(=O)CC#N,5
CHEMBL2103743,TOFACITINIB CITRATE,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,[5*]N1CC[C@@H](C)[C@@H]([15*])C1,[H]N1CC[C@@H](C)[C@@H]([H])C1,7
CHEMBL2103795,AZILSARTAN KAMEDOXOMIL,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],[14*]c1noc(=O)[n-]1,[H]c1noc(=O)[n-]1,6
CHEMBL2103795,AZILSARTAN KAMEDOXOMIL,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],[16*]c1ccccc1[16*],[H]c1ccccc1[H],6
CHEMBL2103795,AZILSARTAN KAMEDOXOMIL,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL2103795,AZILSARTAN KAMEDOXOMIL,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],[9*]n1c([14*])nc2cccc([16*])c21,[H]n1c([H])nc2cccc([H])c21,9
CHEMBL2103795,AZILSARTAN KAMEDOXOMIL,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],[14*]c1oc(=O)oc1C,[H]c1oc(=O)oc1C,7
CHEMBL2103802,DAPAGLIFLOZIN PROPANEDIOL,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1.C[C@H](O)CO.O,[13*][C@@H]1O[C@H]([13*])[C@@H](O)[C@H](O)[C@H]1O,[H][C@@H]1O[C@H]([H])[C@@H](O)[C@H](O)[C@H]1O,9
CHEMBL2103802,DAPAGLIFLOZIN PROPANEDIOL,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1.C[C@H](O)CO.O,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL2103802,DAPAGLIFLOZIN PROPANEDIOL,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1.C[C@H](O)CO.O,[16*]c1ccc(Cl)c([16*])c1,[H]c1ccc(Cl)c([H])c1,7
CHEMBL2103822,TASIMELTEON,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,[16*]c1cccc2c1CCO2,[H]c1cccc2c1CCO2,9
CHEMBL2103822,TASIMELTEON,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,[1*]C(=O)CC,[H]C(=O)CC,4
CHEMBL2103822,TASIMELTEON,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,[15*][C@@H]1C[C@H]1[15*],[H][C@@H]1C[C@H]1[H],3
CHEMBL2103827,DROXIDOPA,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,[16*]c1ccc(O)c(O)c1,[H]c1ccc(O)c(O)c1,8
CHEMBL2103827,DROXIDOPA,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,[8*][C@@H](O)[C@H](N)C(=O)O,[H][C@@H](O)[C@H](N)C(=O)O,7
CHEMBL2103830,FOSTAMATINIB,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,[14*]c1ncc(F)c([14*])n1,[H]c1ncc(F)c([H])n1,7
CHEMBL2103830,FOSTAMATINIB,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,[16*]c1cc([16*])c([16*])c([16*])c1,[H]c1cc([H])c([H])c([H])c1,6
CHEMBL2103830,FOSTAMATINIB,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,[14*]c1ccc2c(n1)N(COP(=O)(O)O)C(=O)C(C)(C)O2,[H]c1ccc2c(n1)N(COP(=O)(O)O)C(=O)C(C)(C)O2,19
CHEMBL2103837,TAFAMIDIS,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,[14*]c1nc2ccc([16*])cc2o1,[H]c1nc2ccc([H])cc2o1,9
CHEMBL2103837,TAFAMIDIS,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL2103837,TAFAMIDIS,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,[16*]c1cc(Cl)cc(Cl)c1,[H]c1cc(Cl)cc(Cl)c1,8
CHEMBL2103844,PIXANTRONE DIMALEATE,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,[16*]c1ccc([16*])c2c1C(=O)c1ccncc1C2=O,[H]c1ccc([H])c2c1C(=O)c1ccncc1C2=O,16
CHEMBL2103844,PIXANTRONE DIMALEATE,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,[4*]CCN,[H]CCN,3
CHEMBL2103854,OMADACYCLINE TOSYLATE,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cc1ccc(S(=O)(=O)O)cc1,[4*]CC(C)(C)C,[H]CC(C)(C)C,5
CHEMBL2103854,OMADACYCLINE TOSYLATE,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cc1ccc(S(=O)(=O)O)cc1,[5*]N(C)C,[H]N(C)C,3
CHEMBL2103854,OMADACYCLINE TOSYLATE,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cc1ccc(S(=O)(=O)O)cc1,[15*][C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c([16*])cc([16*])c4C[C@H]3C[C@@H]12,[H][C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c([H])cc([H])c4C[C@H]3C[C@@H]12,27
CHEMBL2103868,CABOZANTINIB S-MALATE,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL2103868,CABOZANTINIB S-MALATE,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,[15*]C1([15*])CC1,[H]C1([H])CC1,3
CHEMBL2103868,CABOZANTINIB S-MALATE,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,[16*]c1ccc(F)cc1,[H]c1ccc(F)cc1,7
CHEMBL2103868,CABOZANTINIB S-MALATE,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,[16*]c1cc2nccc([16*])c2cc1[16*],[H]c1cc2nccc([H])c2cc1[H],10
CHEMBL2103870,LUMACAFTOR,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL2103870,LUMACAFTOR,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,[15*]C1([15*])CC1,[H]C1([H])CC1,3
CHEMBL2103870,LUMACAFTOR,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,[14*]c1ccc(C)c([14*])n1,[H]c1ccc(C)c([H])n1,7
CHEMBL2103870,LUMACAFTOR,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,[16*]c1ccc2c(c1)OC(F)(F)O2,[H]c1ccc2c(c1)OC(F)(F)O2,11
CHEMBL2103870,LUMACAFTOR,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,[16*]c1cccc([16*])c1,[H]c1cccc([H])c1,6
CHEMBL2103872,CEFTOLOZANE,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,[4*]C(C)(C)C(=O)[O-],[H]C(C)(C)C(=O)[O-],6
CHEMBL2103872,CEFTOLOZANE,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,[4*]CCN,[H]CCN,3
CHEMBL2103872,CEFTOLOZANE,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,[15*][C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3cc([16*])c(N)n3C)CS[C@H]12,[H][C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3cc([H])c(N)n3C)CS[C@H]12,20
CHEMBL2103872,CEFTOLOZANE,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,[1*]C(=O)/C(=N\O[3*])c1nsc(N)n1,[H]C(=O)/C(=N\O[H])c1nsc(N)n1,11
CHEMBL2103873,MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,[5*]NS(=O)(=O)N[5*],[H]NS(=O)(=O)N[H],5
CHEMBL2103873,MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,[16*]c1ccc(Br)cc1,[H]c1ccc(Br)cc1,7
CHEMBL2103873,MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,[14*]c1ncc(Br)cn1,[H]c1ncc(Br)cn1,7
CHEMBL2103873,MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,[14*]c1ncnc([14*])c1[16*],[H]c1ncnc([H])c1[H],6
CHEMBL2103873,MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,[4*]CCC,[H]CCC,3
CHEMBL2103875,TRAMETINIB,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,[1*]C(C)=O,[H]C(C)=O,3
CHEMBL2103875,TRAMETINIB,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,[16*]c1ccc(I)cc1F,[H]c1ccc(I)cc1F,8
CHEMBL2103875,TRAMETINIB,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,[15*]C1CC1,[H]C1CC1,3
CHEMBL2103875,TRAMETINIB,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,[9*]n1c(=O)c2c([14*])n(C)c(=O)c(C)c2n([9*])c1=O,[H]n1c(=O)c2c([H])n(C)c(=O)c(C)c2n([H])c1=O,15
CHEMBL2103875,TRAMETINIB,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,[16*]c1cccc([16*])c1,[H]c1cccc([H])c1,6
CHEMBL2103877,EFINACONAZOLE,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,[4*][C@H](C)[C@]([8*])(O)C[8*],[H][C@H](C)[C@]([H])(O)C[H],5
CHEMBL2103877,EFINACONAZOLE,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,[9*]n1cncn1,[H]n1cncn1,5
CHEMBL2103877,EFINACONAZOLE,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,[5*]N1CCC(=C)CC1,[H]N1CCC(=C)CC1,7
CHEMBL2103877,EFINACONAZOLE,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,[16*]c1ccc(F)cc1F,[H]c1ccc(F)cc1F,8
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,[14*]c1ncc([16*])cc1Cl,[H]c1ncc([H])cc1Cl,7
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,[14*]c1cc(Cl)cs1,[H]c1cc(Cl)cs1,6
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,[15*]C1CCCCC1,[H]C1CCCCC1,6
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,[14*]c1nc([14*])c([14*])s1,[H]c1nc([H])c([H])s1,5
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,[5*]N1CCC([15*])CC1,[H]N1CCC([H])CC1,6
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,[5*]N1CCN([5*])CC1,[H]N1CCN([H])CC1,6
CHEMBL2104136,CLOMACRAN PHOSPHATE,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21.O=P(O)(O)O,[4*]CCCC1c2ccccc2Nc2ccc(Cl)cc21,[H]CCCC1c2ccccc2Nc2ccc(Cl)cc21,18
CHEMBL2104136,CLOMACRAN PHOSPHATE,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21.O=P(O)(O)O,[5*]N(C)C,[H]N(C)C,3
CHEMBL2104287,DIBENZEPIN HYDROCHLORIDE,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl,[4*]CCN1C(=O)c2ccccc2N(C)c2ccccc21,[H]CCN1C(=O)c2ccccc2N(C)c2ccccc21,19
CHEMBL2104287,DIBENZEPIN HYDROCHLORIDE,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl,[5*]N(C)C,[H]N(C)C,3
CHEMBL2104415,MOXIDECTIN,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,[7*]CC(C)C,[H]CC(C)C,4
CHEMBL2104415,MOXIDECTIN,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,[13*][C@H]1O[C@]2(C/C(=N\OC)[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,[H][C@H]1O[C@]2(C/C(=N\OC)[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,40
CHEMBL2104489,ANAGESTONE ACETATE,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,[4*][C@]1([15*])CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,[H][C@]1([H])CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,20
CHEMBL2104489,ANAGESTONE ACETATE,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,[1*]C(C)=O,[H]C(C)=O,3
CHEMBL2104489,ANAGESTONE ACETATE,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,[15*]C1([15*])CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,[H]C1([H])CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,20
CHEMBL2104537,AMOPROXAN,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,[4*]CC([4*])C[4*],[H]CC([H])C[H],3
CHEMBL2104537,AMOPROXAN,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,[16*]c1cc([16*])c([16*])c([16*])c1,[H]c1cc([H])c([H])c([H])c1,6
CHEMBL2104537,AMOPROXAN,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,[5*]N1CCOCC1,[H]N1CCOCC1,6
CHEMBL2104537,AMOPROXAN,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,[4*]CCC(C)C,[H]CCC(C)C,5
CHEMBL2104793,PYROVALERONE HYDROCHLORIDE,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl,[4*]C(CCC)C([6*])=O,[H]C(CCC)C([H])=O,6
CHEMBL2104793,PYROVALERONE HYDROCHLORIDE,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl,[16*]c1ccc(C)cc1,[H]c1ccc(C)cc1,7
CHEMBL2104793,PYROVALERONE HYDROCHLORIDE,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl,[5*]N1CCCC1,[H]N1CCCC1,5
CHEMBL2104910,SULFADICRAMIDE,CC(C)=CC(=O)NS(=O)(=O)c1ccc(N)cc1,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL2104910,SULFADICRAMIDE,CC(C)=CC(=O)NS(=O)(=O)c1ccc(N)cc1,[7*]C(C)C,[H]C(C)C,3
CHEMBL2104910,SULFADICRAMIDE,CC(C)=CC(=O)NS(=O)(=O)c1ccc(N)cc1,[1*]C(=O)C[7*],[H]C(=O)C[H],3
CHEMBL2104993,VORTIOXETINE,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,[16*]c1ccccc1[16*],[H]c1ccccc1[H],6
CHEMBL2104993,VORTIOXETINE,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,[5*]N1CCNCC1,[H]N1CCNCC1,6
CHEMBL2104993,VORTIOXETINE,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,[16*]c1ccc(C)cc1C,[H]c1ccc(C)cc1C,8
CHEMBL2105023,INDIGOTINDISULFONATE SODIUM,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+],[7*]C1Nc2ccc(S(=O)(=O)[O-])cc2C1=O,[H]C1Nc2ccc(S(=O)(=O)[O-])cc2C1=O,14
CHEMBL2105224,PHOLCODINE,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,[5*]N1CCOCC1,[H]N1CCOCC1,6
CHEMBL2105224,PHOLCODINE,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,[16*]c1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,[H]c1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,20
CHEMBL2105233,PROXIBARBAL,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,[8*]CC(C)O,[H]CC(C)O,4
CHEMBL2105233,PROXIBARBAL,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,[15*]C1([15*])C(=O)NC(=O)NC1=O,[H]C1([H])C(=O)NC(=O)NC1=O,9
CHEMBL2105233,PROXIBARBAL,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,[8*]CC=C,[H]CC=C,3
CHEMBL2105248,POTASSIUM BITARTRATE,O=C([O-])[C@H](O)[C@@H](O)C(=O)O.[K+],O=C([O-])[C@H](O)[C@@H](O)C(=O)O.[K+],O=C([O-])[C@H](O)[C@@H](O)C(=O)O.[K+],11
CHEMBL2105275,PROPYLHEXEDRINE,CNC(C)CC1CCCCC1,[15*]C1CCCCC1,[H]C1CCCCC1,6
CHEMBL2105275,PROPYLHEXEDRINE,CNC(C)CC1CCCCC1,[4*]C(C)C[8*],[H]C(C)C[H],3
CHEMBL2105345,PROPANIDID,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,[1*]C(=O)C[4*],[H]C(=O)C[H],3
CHEMBL2105345,PROPANIDID,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,[16*]c1ccc([16*])c([16*])c1,[H]c1ccc([H])c([H])c1,6
CHEMBL2105345,PROPANIDID,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,[4*]CCC,[H]CCC,3
CHEMBL2105395,OSPEMIFENE,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL2105395,OSPEMIFENE,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,[4*]CCO,[H]CCO,3
CHEMBL2105395,OSPEMIFENE,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL2105395,OSPEMIFENE,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,[7*]C([8*])CCCl,[H]C([H])CCCl,4
CHEMBL2105420,TAUROLIDINE,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,17
CHEMBL2105458,THENALIDINE,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,[14*]c1cccs1,[H]c1cccs1,5
CHEMBL2105458,THENALIDINE,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL2105458,THENALIDINE,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,[15*]C1CCN(C)CC1,[H]C1CCN(C)CC1,7
CHEMBL2105497,ZIPEPROL,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL2105497,ZIPEPROL,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,[4*]CC(O)C([4*])[8*],[H]CC(O)C([H])[H],4
CHEMBL2105497,ZIPEPROL,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,[5*]N1CCN([5*])CC1,[H]N1CCN([H])CC1,6
CHEMBL2105527,TETRAZEPAM,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,20
CHEMBL2105566,FENPROPOREX,CC(Cc1ccccc1)NCCC#N,[4*]CCC#N,[H]CCC#N,4
CHEMBL2105566,FENPROPOREX,CC(Cc1ccccc1)NCCC#N,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL2105566,FENPROPOREX,CC(Cc1ccccc1)NCCC#N,[4*]C(C)C[8*],[H]C(C)C[H],3
